Prediction Confidence (%),True Label,Predicted Label,Result
35.52015,0,0,CORRECT
93.7598,1,1,CORRECT
61.946686,1,1,CORRECT
13.6549635,0,0,CORRECT
23.672226,1,0,WRONG
42.01289,0,0,CORRECT
21.16664,0,0,CORRECT
75.878716,0,1,WRONG
77.50204,0,1,WRONG
22.999418,0,0,CORRECT
69.77104,1,1,CORRECT
45.652214,1,0,WRONG
35.635246,0,0,CORRECT
42.250164,0,0,CORRECT
78.46591,0,1,WRONG
69.73085,1,1,CORRECT
30.876047,0,0,CORRECT
68.63317,1,1,CORRECT
41.356144,0,0,CORRECT
52.436584,0,1,WRONG
33.32364,0,0,CORRECT
39.715042,0,0,CORRECT
37.575607,1,0,WRONG
71.28942,1,1,CORRECT
61.65757,1,1,CORRECT
53.950108,0,1,WRONG
34.910995,1,0,WRONG
72.47067,1,1,CORRECT
67.76059,1,1,CORRECT
61.205006,0,1,WRONG
69.49202,1,1,CORRECT
34.442608,0,0,CORRECT
65.3877,0,1,WRONG
40.588467,1,0,WRONG
72.88288,0,1,WRONG
39.959408,0,0,CORRECT
51.765408,1,1,CORRECT
44.943394,0,0,CORRECT
67.41243,1,1,CORRECT
25.652636,0,0,CORRECT
37.478455,0,0,CORRECT
74.425705,1,1,CORRECT
83.62144,1,1,CORRECT
12.883535,0,0,CORRECT
33.551987,0,0,CORRECT
58.943493,1,1,CORRECT
58.943493,1,1,CORRECT
44.89134,1,0,WRONG
39.971935,0,0,CORRECT
49.382977,1,0,WRONG
56.943344,1,1,CORRECT
44.893887,1,0,WRONG
61.791855,1,1,CORRECT
51.511246,1,1,CORRECT
48.737324,1,0,WRONG
46.147373,0,0,CORRECT
66.456184,1,1,CORRECT
47.004093,1,0,WRONG
63.91131,1,1,CORRECT
75.43371,0,1,WRONG
35.16168,1,0,WRONG
61.132748,0,1,WRONG
14.28307,1,0,WRONG
14.467199,0,0,CORRECT
49.726826,1,0,WRONG
57.28868,0,1,WRONG
56.63449,1,1,CORRECT
51.53917,1,1,CORRECT
49.508183,1,0,WRONG
52.08821,0,1,WRONG
51.736416,1,1,CORRECT
67.42535,0,1,WRONG
61.016716,0,1,WRONG
51.944798,1,1,CORRECT
44.52968,0,0,CORRECT
47.41838,0,0,CORRECT
48.15327,0,0,CORRECT
48.492474,0,0,CORRECT
50.395985,1,1,CORRECT
51.164246,1,1,CORRECT
52.586235,0,1,WRONG
42.256706,1,0,WRONG
51.339767,1,1,CORRECT
85.05204,1,1,CORRECT
64.64616,1,1,CORRECT
74.01782,1,1,CORRECT
57.322712,0,1,WRONG
36.547676,0,0,CORRECT
44.7659,1,0,WRONG
40.467148,0,0,CORRECT
51.89422,1,1,CORRECT
50.622345,1,1,CORRECT
56.616665,0,1,WRONG
48.911533,0,0,CORRECT
56.651463,1,1,CORRECT
47.702324,1,0,WRONG
55.858475,1,1,CORRECT
54.482586,0,1,WRONG
13.991481,0,0,CORRECT
55.584465,0,1,WRONG
50.92,1,1,CORRECT
51.104702,1,1,CORRECT
11.9414015,0,0,CORRECT
47.755157,0,0,CORRECT
56.833755,0,1,WRONG
42.109486,1,0,WRONG
41.347374,1,0,WRONG
58.031387,0,1,WRONG
40.677624,1,0,WRONG
50.08089,1,1,CORRECT
51.186974,1,1,CORRECT
62.126003,1,1,CORRECT
54.616516,1,1,CORRECT
50.249054,0,1,WRONG
47.909943,0,0,CORRECT
42.708187,0,0,CORRECT
61.316635,0,1,WRONG
49.225815,1,0,WRONG
64.004166,1,1,CORRECT
57.163193,1,1,CORRECT
57.244366,1,1,CORRECT
47.786938,0,0,CORRECT
60.786648,1,1,CORRECT
44.75761,0,0,CORRECT
55.954712,0,1,WRONG
50.15585,1,1,CORRECT
57.501633,1,1,CORRECT
46.27359,1,0,WRONG
28.09766,1,0,WRONG
57.971638,1,1,CORRECT
54.860474,1,1,CORRECT
40.735878,0,0,CORRECT
60.556274,1,1,CORRECT
50.63571,0,1,WRONG
53.76243,1,1,CORRECT
46.44464,1,0,WRONG
43.61956,0,0,CORRECT
54.63778,0,1,WRONG
